sigla_uf,id_municipio,municipio,tecnologia,capacidade_backhaul
BA,2919553,Luís Eduardo Magalhães,Fibra,512
BA,2919926,Madre de Deus,Radio,16
BA,2920502,Maracás,Radio,16
BA,2921104,Medeiros Neto,Radio,16
BA,2921203,Miguel Calmon,Radio,16
BA,2921500,Monte Santo,Radio,32
BA,2921708,Morro do Chapéu,Radio,16
BA,2922003,Mucuri,Radio,16
BA,2922300,Muritiba,Fibra,16
BA,2922508,Nazaré,Fibra,16
BA,2922904,Nova Soure,Radio,16
BA,2923001,Nova Viçosa,Fibra,60
BA,2923100,Olindina,Fibra,16
BA,2923605,Paramirim,Radio,16
BA,2923704,Paratinga,Radio,16
BA,2924405,Pilão Arcado,Radio,16
BA,2924801,Piritiba,Radio,16
BA,2925006,Planalto,Fibra,16
BA,2925204,Pojuca,Fibra,16
BA,2925501,Prado,Radio,16
BA,2925758,Presidente Tancredo Neves,Fibra,16
BA,2925808,Queimadas,Radio,16
BA,2926004,Remanso,Fibra,36
BA,2926301,Riachão do Jacuípe,Radio,16
BA,2926400,Riacho de Santana,Radio,16
BA,2927002,Rio Real,Radio,32
BA,2927200,Ruy Barbosa,Radio,16
BA,2927507,Santa Bárbara,Radio,16
BA,2927705,Santa Cruz Cabrália,Radio,16
BA,2928000,Santaluz,Fibra,16
BA,2928208,Santana,Radio,16
BA,2929206,São Francisco do Conde,Fibra,16
BA,2929305,São Gonçalo dos Campos,Fibra,16
BA,2930204,Sento Sé,Radio,16
BA,2930774,Sobradinho,Radio,16
BA,2931004,Tanhaçu,Radio,16
BA,2931202,Taperoá,Fibra,16
BA,2932002,Uauá,Radio,16
BA,2932309,Ubatã,Fibra,16
BA,2932705,Uruçuca,Radio,16
BA,2933000,Valente,Radio,16
BA,2933505,Wenceslau Guimarães,Fibra,16
MG,3101102,Aimorés,Fibra,16
MG,3101706,Almenara,Fibra,50
MG,3103405,Araçuaí,Radio,16
MG,3105400,Barão de Cocais,Radio,16
MG,3105905,Barroso,Radio,16
MG,3106309,Belo Oriente,Fibra,16
MG,3108602,Brasília de Minas,Radio,16
MG,3109402,Buritizeiro,Radio,16
MG,3111606,Campos Gerais,Fibra,16
MG,3112307,Capelinha,Radio,16
MG,3113206,Carandaí,Fibra,16
MG,3113701,Carlos Chagas,Radio,16
MG,3114204,Carmo do Cajuru,Fibra,16
MG,3114402,Carmo do Rio Claro,Radio,16
MG,3116605,Cláudio,Radio,16
MG,3118403,Conselheiro Pena,Fibra,16
MG,3119104,Corinto,Fibra,16
MG,3122009,Divino,Radio,16
MG,3124203,Espera Feliz,Radio,16
MG,3124302,Espinosa,Radio,16
MG,3125101,Extrema,Fibra,16
MG,3126703,Francisco Sá,Fibra,16
MG,3128006,Guanhães,Radio,16
MG,3128303,Guaranésia,Radio,16
MG,3129509,Ibiá,Fibra,16
MG,3130101,Igarapé,Fibra,16
MG,3130903,Inhapim,Radio,16
MG,3132503,Itamarandiba,Radio,16
MG,3132701,Itambacuri,Fibra,16
MG,3133303,Itaobim,Fibra,16
MG,3133501,Itapecerica,Radio,16
MG,3134905,Jacutinga,Radio,16
MG,3135050,Jaíba,Radio,16
MG,3135803,Jequitinhonha,Radio,16
MG,3136652,Juatuba,Fibra,16
MG,3137700,Lajinha,Radio,16
MG,3139003,Machado,Fibra,100
MG,3139508,Manhumirim,Radio,16
MG,3139607,Mantena,Radio,16
MG,3140704,Mateus Leme,Fibra,16
MG,3141405,Medina,Fibra,16
MG,3143401,Monte Sião,Radio,16
MG,3144003,Mutum,Radio,16
MG,3144102,Muzambinho,Fibra,16
MG,3144607,Nepomuceno,Radio,16
MG,3145307,Novo Cruzeiro,Radio,16
MG,3146008,Ouro Fino,Radio,16
MG,3147204,Paraguaçu,Radio,16
MG,3147402,Paraopeba,Fibra,16
MG,3148707,Pedra Azul,Radio,16
MG,3149903,Perdões,Fibra,16
MG,3152006,Pompéu,Radio,16
MG,3152204,Porteirinha,Radio,16
MG,3154002,Raul Soares,Radio,16
MG,3156908,Sacramento,Radio,16
MG,3157005,Salinas,Fibra,100
MG,3157203,Santa Bárbara,Radio,16
MG,3158953,Santana do Paraíso,Radio,16
MG,3160405,Santo Antônio do Monte,Fibra,16
MG,3162005,São Gonçalo do Sapucaí,Fibra,16
MG,3162104,São Gotardo,Fibra,16
MG,3162922,São Joaquim de Bicas,Fibra,16
MG,3162955,São José da Lapa,Fibra,16
MG,3165537,Sarzedo,Fibra,16
MG,3167103,Serro,Radio,16
MG,3168002,Taiobeiras,Radio,16
MG,3169356,Três Marias,Radio,16
MG,3170800,Várzea da Palma,Radio,16
MG,3172004,Visconde do Rio Branco,Fibra,155
ES,3200102,Afonso Cláudio,Radio,16
ES,3200409,Anchieta,Fibra,16
ES,3200805,Baixo Guandu,Radio,16
ES,3201605,Conceição da Barra,Radio,16
ES,3201902,Domingos Martins,Radio,16
ES,3202108,Ecoporanga,Radio,16
ES,3202801,Itapemirim,Fibra,16
ES,3203007,Iúna,Radio,16
ES,3203056,Jaguaré,Fibra,16
ES,3203403,Mimoso do Sul,Radio,16
ES,3204054,Pedro Canário,Fibra,16
ES,3204104,Pinheiros,Radio,16
ES,3204559,Santa Maria de Jetibá,Radio,16
ES,3204609,Santa Teresa,Radio,16
ES,3205010,Sooretama,Fibra,16
ES,3205069,Venda Nova do Imigrante,Radio,16
RJ,3301306,Casimiro de Abreu,Fibra,16
RJ,3301405,Conceição de Macabu,Fibra,16
RJ,3302106,Itaocara,Fibra,16
RJ,3303807,Paraty,Radio,16
RJ,3303856,Paty do Alferes,Fibra,16
RJ,3303955,Pinheiral,Fibra,16
RJ,3304003,Piraí,Fibra,16
RJ,3304151,Quissamã,Fibra,16
RJ,3304805,São Fidélis,Fibra,16
RJ,3305000,São João da Barra,Radio,16
RJ,3305158,São José do Vale do Rio Preto,Fibra,16
RJ,3305604,Silva Jardim,Fibra,16
RJ,3305752,Tanguá,Fibra,16
PR,4119954,Pontal do Paraná,Fibra,16
PA,1500131,Abel Figueiredo,Satelite,32
PA,1501501,Benevides,Fibra,32
PA,1503309,Igarapé-Miri,Radio,64
PA,1506203,Salinópolis,Radio,32
PA,1506500,Santa Isabel do Pará,Fibra,80
PA,1507607,São Miguel do Guamá,Fibra,32
PA,1508209,Vigia,Radio,32
MA,2100600,Amarante do Maranhão,Radio,32
MA,2103604,Coroatá,Fibra,64
MA,2104057,Estreito,Fibra,32
MA,2104800,Grajaú,Fibra,32
MA,2108207,Pedreiras,Fibra,32
MA,2109106,Presidente Dutra,Radio,32
MA,2111508,São Mateus do Maranhão,Fibra,32
MA,2112506,Tutóia,Fibra,32
MA,2114007,Zé Doca,Fibra,32
PI,2202208,Campo Maior,Radio,32
PI,2209708,São Francisco do Piauí,Radio,32
CE,2306306,Itapagé,Fibra,32
CE,2307601,Limoeiro do Norte,Radio,32
RN,2400208,Açu,Fibra,32
RN,2403103,Currais Novos,Radio,32
PB,2506301,Guarabira,Fibra,32
PB,2508901,Mamanguape,Fibra,32
PB,2515302,Sapé,Fibra,32
PE,2600500,Águas Belas,Radio,32
PE,2601409,Barreiros,Fibra,32
PE,2608909,Limoeiro,Fibra,32
PE,2611804,Ribeirão,Radio,32
PE,2614501,Surubim,Fibra,100
PE,2615300,Timbaúba,Radio,32
PE,2615409,Toritama,Fibra,32
AL,2702405,Delmiro Gouveia,Radio,32
AL,2704708,Marechal Deodoro,Radio,32
BA,2902708,Barra,Radio,32
BA,2905206,Caetité,Radio,32
BA,2913903,Ipiaú,Fibra,32
BA,2917607,Jaguaquara,Fibra,32
BA,2919504,Livramento de Nossa Senhora,Radio,32
BA,2920601,Maragogipe,Radio,32
BA,2926608,Ribeira do Pombal,Radio,32
BA,2928109,Santa Maria da Vitória,Radio,32
BA,2928802,Santo Estêvão,Radio,32
BA,2929503,São Sebastião do Passé,Fibra,32
BA,2929909,Seabra,Radio,32
BA,2933604,Xique-Xique,Radio,32
MG,3102605,Andradas,Radio,32
MG,3107307,Bocaiúva,Fibra,32
MG,3121605,Diamantina,Radio,32
MG,3136306,João Pinheiro,Radio,32
MG,3144300,Nanuque,Radio,32
MG,3151206,Pirapora,Radio,32
MG,3161106,São Francisco,Radio,32
ES,3200904,Barra de São Francisco,Fibra,32
RJ,3300803,Cachoeiras de Macacu,Radio,32
AC,1200203,Cruzeiro do Sul,Fibra,64
RR,1400100,Boa Vista,Fibra,64
PA,1500107,Abaetetuba,Radio,64
PA,1500206,Acará,Radio,64
PA,1500602,Altamira,Fibra,64
PA,1500800,Ananindeua,Fibra,64
PA,1501303,Barcarena,Radio,64
PA,1501709,Bragança,Radio,64
PA,1504422,Marituba,Fibra,64
PA,1504703,Moju,Radio,64
PA,1505502,Paragominas,Radio,64
PA,1505536,Parauapebas,Fibra,64
PA,1508100,Tucuruí,Fibra,64
MA,2101202,Bacabal,Fibra,64
MA,2101400,Balsas,Radio,64
MA,2101608,Barra do Corda,Radio,64
MA,2101707,Barreirinhas,Radio,64
MA,2102325,Buriticupu,Fibra,64
MA,2103000,Caxias,Fibra,64
MA,2103208,Chapadinha,Fibra,64
MA,2103307,Codó,Fibra,64
MA,2107506,Paço do Lumiar,Fibra,64
MA,2108603,Pinheiro,Radio,64
MA,2110005,Santa Luzia,Radio,64
MA,2112209,Timon,Fibra,64
PI,2208403,Piripiri,Radio,64
CE,2302800,Canindé,Radio,64
CE,2303501,Cascavel,Fibra,64
CE,2304103,Crateús,Radio,64
CE,2306405,Itapipoca,Fibra,64
CE,2307700,Maranguape,Fibra,64
CE,2308708,Morada Nova,Radio,64
CE,2309607,Pacajus,Fibra,64
CE,2309706,Pacatuba,Fibra,64
CE,2313401,Tianguá,Radio,64
RN,2402600,Ceará-Mirim,Radio,64
PB,2516201,Sousa,Radio,64
PE,2601102,Araripina,Fibra,64
PE,2601706,Belo Jardim,Fibra,64
PE,2601904,Bezerros,Fibra,64
PE,2605202,Escada,Radio,64
PE,2606200,Goiana,Fibra,64
PE,2606408,Gravatá,Fibra,64
PE,2606804,Igarassu,Fibra,64
PE,2609402,Moreno,Fibra,64
PE,2609907,Ouricuri,Fibra,64
PE,2610004,Palmares,Radio,64
PE,2610905,Pesqueira,Fibra,64
AL,2706307,Palmeira dos Índios,Fibra,64
AL,2707701,Rio Largo,Fibra,64
AL,2708600,São Miguel dos Campos,Fibra,64
SE,2804805,Nossa Senhora do Socorro,Fibra,64
BA,2903904,Bom Jesus da Lapa,Radio,64
BA,2904605,Brumado,Fibra,64
BA,2906006,Campo Formoso,Fibra,64
BA,2907202,Casa Nova,Radio,64
BA,2910057,Dias d'Ávila,Fibra,64
BA,2914000,Ipirá,Radio,64
BA,2914604,Irecê,Radio,64
BA,2914703,Itaberaba,Radio,64
BA,2928604,Santo Amaro,Fibra,64
BA,2932903,Valença,Fibra,64
MG,3135100,Janaúba,Radio,64
MG,3170404,Unaí,Radio,64
RJ,3302270,Japeri,Fibra,64
RJ,3305505,Saquarema,Fibra,64
